place,water_tap_id,lat,lon
Taevasmaa tee 2,2100,59.2588064,25.042825
Taevasmaa tee 23,2100,59.2588064,25.042825
Taevasmaa tee 3,2100,59.2588064,25.042825
Tagametsa Puhkemaja,599,,
Tagatalli pumplast väljuv vesi,731,,
Tagavere seltsimaja köök,762,58.588939499999995,22.838675239690723
Tagula küla kauplus Must Kukk,231,57.86105695,26.371541276616433
Taheva Külakeskus,269,,
Taheva Sanatoorium Asenduskodu peremaja 2 köök,228,57.6021971,26.3432949
Taheva Sanatooriumi köök,228,57.60236725,26.343620851695526
Tahula Puhkemaja köögi kraan,2306,,
Taikse Rahvamaja,865,,
Taikse elamu nr 4,865,,
Taime Lasteaed,306,59.44270285,24.70969492821589
Taisto kauplus,507,57.828911,26.53340843864626
"Takuaru kinnistu, Pauastvere küla",1473,,
Tali kauplus Coop,1252,59.4520589,24.6933548
Tali pumplast väljuv vesi,1252,,
Tali päevakeskus,1252,59.415563250000005,24.650007077306284
Tali seltsimaja,1252,58.0607641,24.7882228
Tall.mnt 17,838,,
Talleke ja Pullike,1110,59.4429725,24.5944569
Tallinn 37.Keskkool,306,59.396780899999996,24.686894341972266
Tallinna  Pallipõnn Lasteaed,306,59.4007097,24.663267156745352
Tallinna 1. Internaatkool,306,58.2531292,22.4849122
Tallinna 21.kool,306,59.43519165,24.76645388704786
Tallinna 22. lasteaed,306,58.3676665,25.5981883
Tallinna Arbu Lasteaed,306,59.4437184,24.8457665
Tallinna Haraka Lasteaed,306,59.4099348,24.7273786
Tallinna Heleni Kool,306,59.44233295,24.69947562278069
Tallinna Humanitaargümnaasium,306,59.42240865,24.7389264571503
Tallinna Jaan Poska Lasteaed,306,59.441936,24.82900316119229
Tallinna Järveotsa Gümnaasium,306,59.3944662,24.6265495
Tallinna Järveotsa Lasteaed,306,59.3944662,24.6265495
Tallinna Kadaka Põhikool,306,59.4127966,24.6774298
Tallinna Kadaka l/a,306,59.4127966,24.6774298
Tallinna Kajakas l/a,306,59.447724949999994,24.688781280989495
Tallinna Kannikese l/a,306,59.4278686,24.715318
Tallinna Kesklinna Vene Gümnaasium,306,59.0044995,24.7934473
Tallinna Kiirabi (Retke tee 1),306,59.40244575,24.707512800638685
Tallinna Kivimurru Lasteaed,306,59.4265382,24.7907474
Tallinna Kivimäe Põhikool,341,59.3757471,24.6590205
Tallinna Konstantin Pätsi Vabaõhukool,306,59.46351815,24.875628343302076
Tallinna Kullatera Lasteaed,306,59.41469065,24.73726501033139
Tallinna Kullerkupu Lasteaed,306,59.4295326,24.7146782
Tallinna Kunstugümnaasium,306,,
Tallinna Kuristiku Lasteaed,306,59.4514922,24.8661852
Tallinna Laagna Lasteaed-Põhikool,306,59.4393124,24.8380828
Tallinna Lasteaed Kraavikrõll,341,59.44262445,24.84317566713524
Tallinna Lasteaed Mudila,306,59.44262445,24.84317566713524
Tallinna Lasteaed Mutionu,306,59.44262445,24.84317566713524
Tallinna Lasteaed Männimudila,306,59.44262445,24.84317566713524
Tallinna Lasteaed Pääsusilm,306,59.44262445,24.84317566713524
Tallinna Lasteaed Sinilind,306,59.44262445,24.84317566713524
Tallinna Lasteaed Vesiroos,306,59.44262445,24.84317566713524
Tallinna Lasteaed Õunake,306,59.44262445,24.84317566713524
Tallinna Lastehaigla,306,59.3971935,24.70335154293729
Tallinna Lastekodu,306,59.4312777,24.7654394
Tallinna Lastesõim Hellik,341,59.45248115,24.694778162906058
Tallinna Lastesõim Mõmmik,341,59.45248115,24.694778162906058
Tallinna Lauliku l/a,341,59.3714172,24.6412266
Tallinna Lehola Lasteaed,306,59.3737729,24.6790776
Tallinna Lennujaam,306,59.414388,24.836840478778107
Tallinna Lepatriinu Lasteaed,306,59.4056389,24.6796938
Tallinna Lepistiku Lasteaed,306,59.4027111,24.6976125
Tallinna Liikuri Lasteaed,306,59.4442425,24.8391643
Tallinna Lilleküla Gümnaasium,306,59.4198082,24.7110049
Tallinna Lindakivi Lasteaed,306,59.4190641,24.7879346
Tallinna Linnamäe Lasteaed,306,59.4488233,24.87419166206775
Tallinna Linnamäe Vene Lütseum,306,59.4488233,24.87419166206775
Tallinna Linnamäe Vene Lütseum (põhikool),306,59.4488233,24.87419166206775
Tallinna Linnupesa Lasteaed,306,59.418296,24.726681007993616
Tallinna Läänemere Gümnaasium,306,59.45254345,24.880170417979176
Tallinna Magdaleena Lasteaed,306,59.416147,24.7396851
Tallinna Mahtra Gümnaasium,306,59.4379846,24.8742258
Tallinna Mardi Lasteaed,306,59.4301643,24.7634613
Tallinna Meelespea Lasteaed,306,59.415698,24.6397794
Tallinna Mesimummu lasteaed,306,59.4311335,24.77247167059764
Tallinna Muhu Lasteaed,306,59.4480411,24.8700762
Tallinna Muhu l/a,306,59.4480411,24.8700762
Tallinna Muinasjutu Lasteaed,306,59.3969253,24.714053557618577
Tallinna Muinasjutu l/a,306,59.3969253,24.714053557618577
Tallinna Mustakivi Lasteaed,306,59.4438214,24.8737626
Tallinna Mustamäe I Lasteaed-Algkool,306,59.405193,24.6721077
Tallinna Muusikakeskkool,341,59.3726354,24.661890727500523
Tallinna Männi l/a,306,59.3868406,24.6798839
Tallinna Männiku Lasteaed,341,59.3747375,24.7168837
Tallinna Männikäbi lasteaed,306,59.40619715,24.66307906574733
Tallinna Nurmenuku Lasteaed,306,59.4133325,24.6528967
Tallinna Nõmme Põhikool,341,59.378524,24.684124
Tallinna Olümpiapurjespordikeskus,336,59.46569135,24.826393674463876
Tallinna Padriku lasteaed,336,59.482792950000004,24.853637345695823
Tallinna Pae Gümnaasium,306,59.4336744,24.8185241
Tallinna Pae l/a,306,59.4336744,24.8185241
Tallinna Paekaare Lasteaed,306,59.4372217,24.8156857
Tallinna Pedagoogiline Seminar,306,59.415070799999995,24.72054737364532
Tallinna Polütehnikum,306,59.42693375,24.743306741236697
Tallinna Päikesejänku Lasteaed,306,59.425388350000006,24.75112326683741
Tallinna Pääsküla Gümnaasium,341,59.3679171,24.6368266
Tallinna Raadiku Lasteaed,306,59.4428628,24.88763
Tallinna Raku L/a,341,59.3757366,24.747189
Tallinna Ranniku Gümnaasium,306,59.4882715,24.8385238
Tallinna Rukkilille Lasteaed,306,59.4906704,24.888741250545117
Tallinna Sadama peaveemõõdusõlm,306,59.4414865,24.7672296
Tallinna Seli Lasteaed,306,59.4442151,24.893329
Tallinna Sikupilli l/a,306,59.4288073,24.791727
Tallinna Südameke Lasteaed,306,59.415723,24.742060500532546
Tallinna TKK teenusmajanduse instituudi kohvik,1243,,
Tallinna Tammetõru Lasteaed,306,59.3176443,24.503799454762515
Tallinna Tehnikakõrgkool,306,59.42576345,24.740868138627718
Tallinna Tihase Lasteaed,306,59.4214856,24.7219134
Tallinna Unistuse Lasteaed,306,59.3797265,24.7069056
Tallinna Vindi Lasteaed,306,59.4191708,24.7253798
Tallinna Vormsi Lasteaed,306,59.4536921,24.873806
Tallinna l/a Kaseke,341,59.4151686,24.8050301
Tallinna l/a Nõmmekannike,341,59.4151686,24.8050301
Tallinna l/a Sinilill,306,59.4151686,24.8050301
Tallinna lasteaed Delfiin,306,59.44262445,24.84317566713524
Tallinna lasteaed Vesiroos,306,59.44262445,24.84317566713524
Tallinna mnt,1123,58.9992544,24.7922118
"Tallinna mnt 12 elamu, Pärnu",172,58.9992544,24.7922118
Tallinna mnt 41 hoone veetorustik,421,58.9992544,24.7922118
"Tallinna mnt 89B, Pärnu",172,58.9992544,24.7922118
Tallinna mnt VTJ,1402,58.9992544,24.7922118
Tallinna Õismäe Vene Lütseum,306,59.4380189,24.619423
Tallinna Üldgümnaasium,306,,
Tallinna Ülikooli Pedagoogiline Seminar,306,59.4335789,24.7533857
Tallinna Ümera Lasteaed,306,59.4444599,24.8966533
Tallinnna Krematoorium,306,,
Talu köögi kraan,1637,,
Talu köögi kraan,1638,,
"Tamme 23, Pärnu",172,59.4550515,24.824303872667343
Tammemäe külalistemaja köök,354,,
Tammetõru paak,339,,
Tammeõie tee,1353,59.5220879,24.9045956
Tammi puurkaev,911,,
"Tammiku 1, Pauastvere küla",1500,58.9281817,23.6834615
Tammiku Avahooldekodu,1290,,
Tammiku kodu köök,1392,,
"Tammispea tee 11, Essu küla",1127,59.4342075,26.3677356
Tammiste lasteaed,172,58.392873300000005,24.604856581714227
Tammistu elamu nr 3,376,,
Tammistu küla kortermaja,376,58.900373450000004,22.366139374899447
Tammsaare Lasteaed,172,59.4050034,24.69547658704186
"Tammsaare-Pardi püstik, Pärnu",172,,
Tammuru pumplast väljuv vesi,2316,,
Tamsa küla elamu,204,58.21061085,26.4811071434116
Tamsa maja 8-1,204,,
Tamsalu Gümnaasium,938,,
Tamsalu Kultuurimajja sisenev kraan,938,,
Tamsalu Tehnika tn pumbamaja,938,59.1617793,26.1138096
"Tamsalu kultuurimajja sisenev kraan, Sõpruse 3, Tamsalu",938,,
Tamula hotell,654,57.84320655,26.992578619449176
Tank nr 11,442,0.3180739,32.60677084982785
Tapa Gümnaasium,971,59.263265200000006,25.956098450030535
"Tapa Hooldekodu, Kesk tn 9",971,59.273605,26.000710878897653
Tapa Keelekümbluskool,971,59.2592225,25.963512925000003
Tapa Maxima kauplus,971,59.25904105,25.967728638815796
Tapa Vene Põhikool (endine Gümnaasium),971,,
Tapa lasteaed Pisipõnn,971,,
Tapa lasteaed Vikerkaar,971,,
Tapa pumbajaam,971,,
Tapamaja,375,59.386691,28.1899705
Tapamaja,970,59.386691,28.1899705
Tapamaja koht nr.3,1443,,
Tapamaja subproduktide ruum,2676,,
Tarakuse küla veevärk,665,59.2597957,27.4295865125272
Tarakuse tee pumbamaja,1461,,
"Tarbija kraan pumbamajas, katastri nr 2789, Porkuni, Tamsalu vald",1152,,
Tarbja küla,300,58.9278306,25.592878173651783
Tarbus AS,276,,
Tariku 17,845,59.3074065,24.654310482277197
Tarmel KV OÜ Narva mnt 1/2,1008,,
Tartu Kutsehariduskeskus,276,58.34998435,26.714206561860138
Tartu Laste Turvakodu,276,58.374264,26.71186
Tartu Linna Polikliinik,276,58.3650882,25.5984689
Tartu Maksiköök,307,,
Tartu TTK kauplus A ja O,292,,
Tartu Vene Lütseum,276,58.3872316,26.7266881
Tartu mnt 47-9,306,58.3272328,26.7200792
"Tartu mnt 5A, Põltsamaa linn",277,58.3272328,26.7200792
Tartumaa Tervisespordikeskuse köök,1670,,
"Tarva Pada, Vaalakeskus",871,,
Tarvastu Gümnaasiumi köögist,524,,
Tarvastu Lasteaed,524,58.2334472,25.881593618643834
Teaduse VTJ,839,,
"Tedre talu, T.Issak, Emumäe küla",1933,,
Tee motelli köök,1790,,
Teedla korterelamu 12,1390,,
Teemaja (uus maja),1565,,
Teemaja II korrus,1565,,
Teenuse Kurepesa veemõõdusõlm,658,58.8223251,24.21261991508902
Teenuse kauplus,658,,
"Teenuse, Kurepesa krt. 6",658,58.8223251,24.21261991508902
"Teenuse, korter",658,,
Teenuskeskus,432,58.68316475,26.576656848156183
Teeristi Villa,1586,,
Tehase hüdrant 189,1213,,
Tehase puurkaev kat.nr 921,1028,,
Tehase tee,901,58.981085,22.4690527
Tehase tn hüdrant 188,1213,58.0604218,26.4739266
Tehase tn hüdrant nr 190,1213,58.0604218,26.4739266
Tehnika tn pumbamaja veemahuti,938,44.9504793,34.0915847
Tehnikagümnaasium,306,59.40147,24.702073531741156
Tehnovõrkude Ehituse OÜ kontor,1110,,
Tehva Sanatoorium Asenduskodu Peremaja nr 1,228,,
Tehva Sanatoorium maja 7,228,,
Tehva Sanatooriumi Kalliküla osakond,228,,
Telliskivi 16/1-1,306,,
Telliskivi Säästumarket,306,,
Telviku majutuskoht,1034,,
Tempa pumplast väljuv,1275,,
Tennise 10/2,841,,
Tere AS Põlva Tootmisosakond kuivsegude ruum,600,47.4915193,20.723606751816202
Tetra osakond,346,,
Tetra protsessi ruum K 11 A,346,,
Tetra protsessi ruum K11,346,,
Tiheda Lasteaed,445,,
"Tiheda külas VTJ, võrku minev vesi, pärast rauaärastust",445,,
Tihemetsa Kutsehariduskeskus,1279,,
Tihemetsa kauplus,1279,,
Tihemetsa pumplast väljuv vesi,1279,,
"Tiigi 14-1, Voka alevik",576,58.8924653,25.5584452
"Tiigi 15, Kärdla",1034,58.375658,26.715278671751655
Tiigi 5 kortermaja,1307,59.39034145,24.659800931477562
Tiigi tee elamud,1206,58.277021,22.4914211
Tiigi tn 4,181,58.7598193,24.945734
Tiigi tn 7,576,58.7598193,24.945734
Tiiupesa puhkemaja,2216,,
"Tilsi Lasteaed "" Muumiorg""",545,,
Tilsi Sotsiaalkeskus,545,,
Timuti 19/ Roo 42,306,59.439947000000004,24.713790999999993
Tiskre paak,340,,
Toidutare,1487,58.3653195,25.5991883
Toila Sanatoorium,396,59.4257039,27.5148861
Toila Sanatooriumi kämpingu köök,396,,
Toila aleviku pumbajaam,572,,
Toila lasteaed,572,,
Toila sadam,573,,
Tolli turismitalu,1658,,
Tondilossi Öömaja,1316,,
Tondiraba Jäähall,306,59.4432604,24.84876425633501
Toodangu töötlemise ruumi kraan,2380,,
Tooma talu,670,58.420847050000006,24.041216370253117
Toome-Seedri paak,341,,
Toome-Õitse paak,341,,
Toominga tee 8,2108,59.361628,24.9337161
Toomla mü,835,,
Tooraku Turismitalu,1545,,
Toosikannu puhkekeskus köök,946,58.807404500000004,25.06993949999999
Tootmishoonest,613,,
Tootmisruum nr 13,1479,,
Tootmisruumi kraanist,2458,,
Tootmisruumi valamu,2462,,
Tootmistsehh,162,59.0969106,25.35917584959266
Tootmistsehh,366,59.0969106,25.35917584959266
Tootmistsehh,577,59.0969106,25.35917584959266
Tootmistsehh,1097,59.0969106,25.35917584959266
Tootmistsehh,1385,59.0969106,25.35917584959266
Tootmistsehhist,308,,
Tootsi Kesk 4 korterelamu,736,58.5887436,24.7825341
Tootsi Kooli 2 korterelamu,736,58.5855479,24.783857
Tootsi lasteaed,736,,
Tootsi pumplast nr 3 väljuv vesi,736,,
Tootsi pumplast nr 4 väljuv vesi,736,,
Tootsi ujula veekraan,736,,
Tootsteele OÜ,316,,
Topu Puhkemaja,1590,58.8470452,23.498672722911476
Tori Põhikool,733,58.4762561,24.797866343094476
Tori pumplast väljuv vesi,733,,
"Torma Nukka kinnistu, enne RO",310,,
"Torma alev, Lasteaed Linnutaja keldris proovivõtukraan",310,,
"Torma alevik, Lasteaed Linnutaja",310,58.8181423,26.733549603017615
"Torma aleviku uus veetöötlusjaam, pärast pöördosmoosi",310,,
"Torma aleviku uus veetöötlusjaam, trassi minev vesi",310,,
Torma kauplus COOP,310,58.8190388,26.739596732924444
"Torni tee, Kõima",724,59.4331823,24.3731297
Tornimäe kooli söökla,553,58.50490335,23.115772078063344
Tornimäe lasteaia köök,553,58.50471965,23.114152004169043
Torujõe 3,163,59.398219600000004,27.27852408358534
"Traani tee pumbamaja, Saku",1352,,
"Trahteri tee 3-6, Aaspere küla",1125,59.4398746,26.1351907
Trass,980,-4.3368303,55.7520972117036
Trass,1100,-4.3368303,55.7520972117036
Trassi minev vesi,313,,
Treasure Island OÜ,306,37.8233541,-122.37015310228705
"Treimani klubi 12-krt.elamu, Häädemeeste vald",1083,,
Treimani klubi pumpla,1083,,
"Treimani küla 4-krt.elamu, Häädemeeste vald",1082,57.93044525,24.410701642885886
Treimani küla pumpla,1082,57.93044525,24.410701642885886
Treimani pood,1082,,
Triigi kauplus,904,,
Triigi puurkaev,904,,
Tsehh,581,58.49706105,25.482502401135903
Tsehh nr. 2,770,,
Tsehhi kraan enne villimist ja karboniseerimist (pk 8),1947,,
Tsehhi kraan joogivesi,2313,,
Tsehhi proovivõtukraan +30% pöördosmoosiga töödeldud vesi,343,,
Tsehhi proovivõtukraan nr 2,343,,
Tsirguliina Kooli sisend,230,57.866646,26.1948229
Tsirguliina aleviku pumbamaja peale veetöötlusseadmeid,230,,
Tsolgo kauplus,605,,
Tsolgo küla elamu,605,57.921225,27.1277458
Tsolgo pumpla - peale veetöötlust,605,,
Tsooru kauplus,509,,
Tudu PK pärast veepuhastusseadmeid,953,,
"Tudu alevik, Tuleviku pumpla",953,59.18559195,26.838584712526163
Tudu kool,953,,
Tudu lasteaed,953,,
Tudulinna lasteaia köök,546,,
Tudulinna pumbajaam,546,,
Tuhamäe hostel,1732,59.366190950000004,26.954966844116562
Tuksi Tervise- ja Spordikeskuse köök,1491,,
Tule paak,339,,
Tuleviku LPK,1092,,
Tuleviku tn1-1,953,,
Tulihein OÜ,289,,
Turba Elumajade puurkaev-pumpla väljund,1321,,
Turba Keila Tarbijate Ühistu kauplus,1321,59.0804565,24.2365712370283
Turba Kool,1321,59.08281925,24.2437989356496
Turba Saare puurkaev-pumpla peale reservuaare,1321,59.081946,24.2340592
Turba lasteaed,1321,,
Turismitalu köök,1567,,
Turismitalu köök,1708,,
Turu tn.1 elamust,602,58.3689613,26.7414052
Tutermaa pumpla,1329,,
Tuudi koolimaja,1209,58.725232000000005,23.623472576636452
Tuula kultuurimaja,1948,,
Tuula külalistemaja,1948,,
Tuula veevõrk,1948,,
Tuuslari tn 18,163,59.3998413,27.2840047
Tuuslari tänav,163,,
TÜ Akadeemiline Spordiklubi,276,,
TÜ Kopsukliinik,276,,
TÜ Lastekliinik,276,,
TÜ Lümanda kauplus,757,,
TÜ Molekulaar-ja Rakubioloogia Instituut,276,,
TÜ Silmakliinik,276,,
Tähe tn 13,239,58.3720876,26.7262635
Täkumetsa 9,163,59.3817184,27.3363418
Tänassilma Tehnopark,856,,
Tänassilma küla (Kungla),872,58.388423450000005,25.850190920710922
Tänassilma veetöötlusjaamast peale veetöötlust,422,,
Tänavakraan,747,,
"Tänavakraan Põllu 1, Kose küla",759,,
Täpiku 1,1259,59.4748114,24.878041391069676
Täpiku tänava elumaja,1259,58.7845325,26.127410679588607
Tääksi õppekoha köögist,539,,
Tääksi õppekoht hoonesse sisenemine,539,,
Tääksi õppekoht koristaja ruum,539,,
Tõdva pumpla,855,59.27347615,24.7229128593465
"Tõdva, Kajamaa algkool",855,59.2751295,24.718789
Tõhela Järve Puhkeküla,2209,58.419102,24.0087954
Tõhela pumplast väljuv vesi,732,,
Tõhela roosa ridaelamu,732,,
Tõikvere keskuse 2-2,312,,
Tõikvere kortermaja 8-9,312,,
Tõikvere kortermaja nr 8,312,,
Tõikvere küla,312,58.79734775,26.660538225276717
Tõikvere küla peale veetöötlust,312,58.79734775,26.660538225276717
Tõikvere küla veetorni lõpust,312,58.79734775,26.660538225276717
Tõikvere külas - Rääbise POÜ kontor,312,,
"Tõikvere, keskuse 2-1",312,,
Tõlla pumplast väljuv vesi,1286,,
Tõlla päevakeskus,1286,,
"Tõnismäe polikliinik, Ida-Tallinna Keskhaigla",306,,
Tõravere lasteaia köök,206,,
Tõrdu pumplast väljuv vesi,1413,,
Tõrma küla ühisveevärgi torustikul veevõtukoht,871,58.99946715,24.676622745019593
Tõrva Gümnaasium,243,58.0073571,25.927253941156486
Tõrva lasteaed Mõmmik,243,,
"Tõrva vald, Linna küla, Ujula tn 10 korter",244,57.996682,25.874498601419454
Tõrvandi LPK,276,,
Tõstamaa KEK-i pumplast väljuv vesi,731,,
Tõstamaa Käsitöö Pood,731,,
Tõstamaa Lasteaed,731,,
Tõstamaa Tagatalli pumplast väljuv vesi,731,,
Tõstamaa kool,731,58.3432033,23.995303
Tõstamaa pood,731,58.335244,23.9926656
Tõstamaa pumplast väljuv vesi,731,,
Tööstuse 11-15 elamu,1469,58.9560477,23.7414939
Tööstuse Rimi supermarket,306,59.4535224,24.7050985
Tööstuse Rimi supermarket (endine Säästumarket),306,59.4535224,24.7050985
Tööstuse Säästumarket,306,,
Tööstuse VTJ,1225,,
Tööstuse tn. veetöötlusjaam,841,58.779603,24.815201
Tööstuse tänava puurkaev-peale filtreid,1469,,
Tööstusesse sissetulev vesi,780,,
Töötlemisruumi kraan,2461,,
Tünni kõrts,524,,
Türi Kesklinna Lasteaed,371,59.4102617,24.7426423
Türi Muusikakool,371,58.8078805,25.4315713
Türi Toimetulekukool,371,,
Türi VTJ (Põhja pst),371,,
Türi põhikool (endine gümnaasium),371,58.8096309,25.4321926
Türi-Alliku elamu,861,,
Türi-Alliku elamu 6,861,,
Türi-Alliku lasteaed,861,,
Türi-Alliku lasteaed,1191,,
Türi-Alliku mõisa farm,1191,58.822767,25.44949225469949
"Tškalovi 12, Sillamäe linn",630,59.3928736,27.76137734356742
"Tškalovi 14, Sillamäe",630,59.392594900000006,27.764663069933317
"Tškalovi 2, Sillamäe linn",630,59.3947553,27.755883615457876
UF-i tootmisruum,687,,
Ubja kauplus,1132,,
"Ubja külakeskus, Sõmeru mnt 2",1132,,
Ubja noortekeskus,1132,,
Ubja pumbamaja,1132,,
Uderna Hooldekodu köök,393,,
Udumäe Puhketalu,1674,57.9988797,25.8615934
"Uhe, Väike-Pungerja veevärk",664,59.1741388,27.350042
Uhtjärve Ürgoru Nõiariigi köök,1369,,
Uhtna Põhikool,1131,,
Uhtna hooldekodu,1131,,
Uhtna pumbamaja,1131,,
Ujula leti kraan,192,,
Uku pst 19,172,58.3535412,24.5612267
Uku pst. 28,172,58.3535412,24.5612267
Ulge talu veevärk,2442,,
Ulila Huvikeskus,391,,
Ulila Kauplus,391,,
"Ulila alevik, Kesk 21 kortermaja",391,58.363496549999994,26.429736870554372
Ulvi Hooldekodu,1399,,
Ulvi Perepood,596,,
Ulvi hooldekodu/lasteaia köök,1399,,
Ulvi kortermajad,596,,
Ulvi mõis,1399,59.3250437,26.6323489
Ulvi postipunkt,596,,
Ulvi pumbamaja,1399,58.8637609,26.83806555871024
Ulvi raamatukogu,596,,
Umani Resto,306,,
Uniküla Vesi VTJ,670,,
Uniküla puurkaevu pumbamaja,1665,,
Unimäe veetöötlusjaamast väljuv vesi,387,,
Uninaks,838,,
Urge kortermaja,1070,,
Urge raamatukogu,1070,,
Urge tee 10 kortermaja,1070,59.178335,24.772233
Urge veemaja,1070,,
Urge veemajast väljuv vesi,1070,,
Urvaste kool,597,,
Uue elamu,1178,,
Uue-Antsla Rahvamaja,593,57.8791305,26.548173547054194
Uueda puhkekeskus,1588,,
Uuemõisa Algkool-Lasteaed,841,59.2047855,25.099048357405138
Uuesalu Lasteaed,1420,,
Uuetalu tee 9,1353,59.5622794,24.7989945
Uueveski A ja O kauplus,169,59.2652264,25.6356892786566
Uugi talu,2443,,
Uula kauplus,397,,
Uulu Lasteaed-Vallamaja,1099,,
Uus 2,692,-21.59031925,165.36156156452137
Uus 3,452,-21.58946545,165.36590068515466
"Uus korrusmaja, majasisendi kraan",264,,
"Uus tn 12 majasisend, Valga linn",239,58.3683008,25.5994287
"Uus tn 63, Pärnu-Jaagupi",712,58.3683008,25.5994287
Uus tänav 2A elamu trass,654,58.568734,23.517387
Uus-Rannuka 3,1215,,
"Uus-Rebala, Kuuse tänava elamu",1924,,
Uus-Sauga kauplus,172,,
"Uus-Sauga-Jaani püstik, Pärnu",172,,
Uus-Tatari 23,306,59.4260242,24.75075087024591
Uusna Lasteaia köögist,426,58.369957,25.748363220689654
Uusna külamaja,426,58.389336,25.7416855
V. Gerassimovi tn 9,421,59.3645592,28.1925768
VKG Energia OÜ veevärgi reservuaar,402,59.387137499999994,27.244147272087726
VTJ,1095,51.04776975,59.853215536600196
VTJ,1789,51.04776975,59.853215536600196
"VTJ nr 5, Nõlva 36 ( peale filtrit)",289,,
"VTJ nr 6 ,Tallinna mnt 15 ( peale filtrit)",289,,
VTJ peale mahutit,1213,,
"VTJ, Metsa pumpla",1185,,
Vabaajakeskus,927,59.2340399,24.689363017021584
Vabaduse 25 hoone veetorustik,430,58.998447,22.74130017857143
"Vabaduse 8, Võru linn",654,59.002140999999995,22.745188499999994
"Vabaduse tn 9-11, Kärdla",1034,58.7779731,24.8234201
Vabriku kohvik,939,,
Vaeküla küla elamu,1133,59.3456595,26.526052894197054
Vaeküla pumbamaja,1133,,
Vaeküla veevärk,1133,,
Vahakulmu lasteaed,1139,,
"Vahe 17 püstik, Pärnu",172,58.396166,24.47417066145833
Vahenurme Lasteaed-Algkool,713,,
Vahenurme kortermaja,713,,
Vahenurme pumplast väljuv vesi,713,,
Vaheri pumpla väljuv vesi,1902,,
Vahi VTJ,1377,,
Vahi talu puhkemaja,2210,57.698100499999995,26.754054499999995
Vahipataljon,306,59.3993655,24.70896220224941
"Vahtra 1, Pandivere küla",2201,58.380289000000005,26.7508048166499
Vahtra 7,183,59.378935,28.156496500000003
Vahtra 7-3,183,59.367663,25.1811307
Vahtra VTJ,840,,
Vahtra pst 17,1073,59.3369294,26.3464017
Vahuküla elamu,1059,,
Vaiatu Rahvamaja,311,58.823059,26.66096422669487
Vaida Lasteaed Pillerpall,988,,
Vaida Põhikool,988,59.2824551,24.9790604
Vaimastvere Kool,327,58.813869499999996,26.284484761036577
Vaimastvere küla puurkaev-pumpla peale hüdrofoori,327,58.8143828,26.2861234
Vaimse Tervise Hooldekeskus Anne,276,59.44980475,24.686300626289025
Vaimse Tervise Hooldekeskus Staadioni,276,59.44980475,24.686300626289025
Vaivara küla tarbija kraan,2093,59.369874550000006,27.77946211644622
Vaivara küla veepuhastusjaam,2093,59.369874550000006,27.77946211644622
Vajangu puurkaev nr 1 kat nr 4391 (Kooli) pumbamaja,1341,,
Vajangu põhikool,1341,,
Vaki küla korterelamu,1327,58.637557799999996,24.991274495002834
Vaki pumplast väljuv vesi,1327,,
Valaste Hostel,198,59.443077200000005,27.335943799999995
Valaste kinnistu,198,,
Valaste kohvik,198,59.443459700000005,27.3360665
Valaste puhkeküla pumbamaja,198,,
Valdeku 118a,341,59.37587295,24.713814065596893
Valdeku 68,341,59.379995,24.700522596774192
Valdeku Väikeloomakliinik,341,59.3810319,24.6985958
Valga Põhikooli köök,239,,
Valge Hobu Trahter,625,59.3716241,27.3859073
"Valge tee tn 11-1, Reola küla, Ülenurme vald, Tartu maakond",921,59.3879292,24.2143057
Valgehobusemäe puhkekeskus,478,59.2215838,25.5631404
"Valgemaja kinnistu, Karula",216,,
Valgemetsa Puhkeküla söökla,532,,
Valgjärve ATSI Veod söökla,579,,
Valgu lasteaed-kool,661,,
Valguta Kauplus,400,,
Valguta Lasteaed - Algkooli söögituba,398,58.1905487,26.2054641
Valingu Suurekivi VTJ väljuv,1374,59.3090266,24.4792986
Valingu aiandi veevärk,1094,,
Valingu kontor/klubi veevärk,1094,,
Valjala PK õpilaste joogivee kraan,767,,
Valjala Põhikooli söökla,767,,
Valjala kauplus,767,58.40943755,22.791488049999998
Valjala lasteaia köök,767,,
Valka küla veevärk,1912,58.550606,23.315237294035946
Valkla Ranna pumpla,1800,59.493553,25.37623458131313
Valkla Ranna restoran,1800,59.493553,25.37623458131313
Valkla hooldekodu,1912,59.47921865,25.333806124381212
Valkla küla veevärk,1912,59.4692006,25.340611008171464
Vallamaja,1062,58.9863918,26.2607114
Valma Külalistemaja,419,,
Valmis toodang,1147,,
"Valmistoidu osakond, supiköök K 42",346,,
Valtu Põhikool,813,,
Valtu Vein AS,813,,
Valtu kool,813,,
Valtu ujula,813,,
Vambola 22A,172,58.353181500000005,24.570870143292694
Vambola lasteaia köögist (Soe küla),520,,
Vana - Kuuste kool,297,38.500875,43.3946051
Vana - Vigala VTJ II aste,686,38.500875,43.3946051
Vana -Vigala TTK,686,58.78813995,24.25039383973925
Vana Olgina Mõisa majutus,1792,59.3906386,28.1056353
Vana Tamme puhkemaja kontrollkraan köögis,1332,58.467308599999996,26.744800914095237
Vana- Narva mnt 1/6 mahuti 1,1008,59.4644188,28.0423076
Vana- Narva mnt 1/6 mahuti 2,1008,59.4644188,28.0423076
Vana- Vigala TTK ühiselamu nr 4,686,58.78813995,24.25039383973925
Vana-Ahtme,747,59.3126586,27.4516155
Vana-Antsla elamu,507,,
Vana-Koiola maja köök,1459,,
